p_recall,timestamp,delta,user_id,learning_language,ui_language,lexeme_id,lexeme_string,history_seen,history_correct,session_seen,session_correct
1.0,1362083824,249,u:h6nq,fr,en,03a546003e03b545a6d419b6620b3749,la/le<det><def><f><sg>,59,57,2,2
1.0,1362083824,249,u:h6nq,fr,en,8bd6d060bb604e17c936418f835d87c8,mon/mon<det><pos><m><sg>,45,44,1,1
1.0,1362083824,188666,u:h6nq,fr,en,fd4fdcf2b405811203e523f09c95a6ce,j'/je<prn><tn><p1><mf><sg>,25,24,2,2
1.0,1362083824,91167,u:h6nq,fr,en,0cbf09b9f0d3767395f1b68918b95c65,du/de<pr>+le<det><def><m><sg>,25,24,1,1
1.0,1362083824,249,u:h6nq,fr,en,808d0c8ede6981e3d9a7a87153601e38,une/un<det><ind><f><sg>,103,98,2,2
0.5,1362083824,181164,u:h6nq,fr,en,a142dd0d11d54e044e4b66f65953b0a7,sont/être<vbser><pri><p3><pl>,19,19,2,1
1.0,1362083824,188900,u:h6nq,fr,en,b6912ac36212b1eefea6719a7015def5,robes/robe<n><f><pl>,17,15,1,1
1.0,1362083824,91310,u:h6nq,fr,en,8243ebb6f04f8293b3c63cf666b5eacc,le/le<det><def><m><sg>,47,45,3,3
1.0,1362083824,188666,u:h6nq,fr,en,615396da0fcaab12c0bad1ea915118bf,écris/écrire<vblex><pri><p1><sg>,18,17,1,1
1.0,1362083824,188900,u:h6nq,fr,en,0e69015102143c4cf0f98a23ddf01d6a,aime/aimer<vblex><pri><p1><sg>,8,8,1,1
1.0,1362083824,188666,u:h6nq,fr,en,5c7ea67876ecc95f79b3ceaf699cd7d2,boire/boire<vblex><inf>,13,13,1,1
1.0,1362083824,188666,u:h6nq,fr,en,f644e2ba492883cb5808c939c51c909a,nous/nous<prn><tn><p1><mf><pl>,28,27,1,1
1.0,1362083826,214,u:io_3,de,en,96e400fdbb0c09c224142b771abf2cbd,eine/ein<det><ind><f><sg><acc>,4,2,3,3
1.0,1362083826,214,u:io_3,de,en,86435005bb19d4f944cc3b07a419ba98,lese/lesen<vblex><pri><p1><sg>,3,2,3,3
1.0,1362083826,214,u:io_3,de,en,976f6171730b815a2f218510b63c2a8b,zeitung/zeitung<n><f><sg><nom>,2,2,1,1
0.5,1362083826,214,u:io_3,de,en,cc01ee792b3eb9009d0af8185bd5bc7f,zeitung/zeitung<n><f><sg><acc>,3,2,2,1
1.0,1362083826,214,u:io_3,de,en,9c71eca1890e52aa70c73f59b7d215ca,lehrer/lehrer<n><m><pl><nom>,2,1,3,3
1.0,1362083826,214,u:io_3,de,en,441857f7da4711b20fe8ed04b952cf14,lehrer/lehrer<n><m><sg><nom>,3,3,4,4
1.0,1362083826,214,u:io_3,de,en,6f9902a2e4d1f353aecc47843c9df6e7,eine/ein<det><ind><f><sg><nom>,4,4,4,4
1.0,1362083821,477,u:iEB_,en,es,0d9244f805fd55af1281a1bcb1a2cba6,and/and<cnjcoo>,26,25,5,5
0.8,1362083821,477,u:iEB_,en,es,678bfa5d0ccd050c12395a792abaff12,i/prpers<prn><subj><p1><mf><sg>,31,28,5,4
0.875,1362083821,477,u:iEB_,en,es,80765ae2a08ba6812a4ab9df607b97d2,am/be<vbser><pri><p1><sg>,35,32,8,7
0.8,1362083821,477,u:iEB_,en,es,65e39bd07057893f74d8db10b367f7aa,she/prpers<prn><subj><p3><f><sg>,23,22,5,4
1.0,1362083821,477,u:iEB_,en,es,142ad0f32d08728de0f9955df5b83f32,an/a<det><ind><sg>,14,11,2,2
1.0,1362083821,477,u:iEB_,en,es,16f2acaffe30cb9a81f422674d398df4,he/prpers<prn><subj><p3><m><sg>,11,9,3,3
1.0,1362083821,477,u:iEB_,en,es,375662ec82debfdebd8215b147848cc7,woman/woman<n><sg>,14,13,2,2
1.0,1362083821,477,u:iEB_,en,es,aa94db3b587c7027e8505c25f6fc8ed9,apple/apple<n><sg>,18,15,3,3
1.0,1362083821,477,u:iEB_,en,es,b974624f112084b39586380fe4aaf32a,man/man<n><sg>,17,17,5,5
1.0,1362083821,477,u:iEB_,en,es,0b92ea6f088f642e9aaa8c2acc7d7b0a,boy/boy<n><sg>,25,21,5,5
0.909090909091,1362083821,477,u:iEB_,en,es,827a8ecb89f9b59ac5c29b620a5d3ed6,a/a<det><ind><sg>,55,50,11,10
0.75,1362083821,477,u:iEB_,en,es,547bb1812414cec172b0afef5ca93fce,girl/girl<n><sg>,18,16,4,3
1.0,1362083821,477,u:iEB_,en,es,97e922f780d628eac638bea7a02bf496,is/be<vbser><pri><p3><sg>,45,38,8,8
1.0,1362083821,477,u:iEB_,en,es,c7cdabd85f63506807f8d856897a2089,it/prpers<prn><subj><p3><nt><sg>,17,13,2,2
1.0,1362083831,781,u:h-ee,es,en,4a557863511d1e6df34858d5b7b4a246,pájaro/pájaro<n><m><sg>,7,6,2,2
1.0,1362083831,781,u:h-ee,es,en,a86e2a4fcacb8e686c9b01bafbe4783c,pingüino/pingüino<n><m><sg>,7,6,4,4
1.0,1362083831,781,u:h-ee,es,en,78c25a8b1ab23f9182c4d839aef0e7f4,oso/oso<n><m><sg>,3,3,2,2
0.833333333333,1362083831,781,u:h-ee,es,en,ecd5cdac269b038dbbd2331238536efc,animal/animal<n><m><sg>,4,4,6,5
1.0,1362083831,781,u:h-ee,es,en,88d32763695c33d85f3e8af4bb09b6ee,araña/araña<n><f><sg>,4,4,1,1
0.5,1362083831,781,u:h-ee,es,en,11d02829b51e0f162d853c969a91a30a,cangrejo/cangrejo<n><m><sg>,4,2,2,1
1.0,1362083831,781,u:h-ee,es,en,2199c2e34a246811ededdd765f1933ce,animales/animal<n><m><pl>,2,2,1,1
1.0,1362083831,781,u:h-ee,es,en,d64b11ab44cc6fa1b32ce3d4998bd5af,pájaros/pájaro<n><m><pl>,3,2,2,2
1.0,1362083831,8036026,u:etKi,fr,en,b43239f837356c525ca7d743d83fbf57,livre/livre<n><m><sg>,3,2,1,1
1.0,1362083831,6911362,u:etKi,fr,en,42f3d623cc8f60c30acc5032056926e3,oiseau/oiseau<n><m><sg>,2,2,1,1
1.0,1362083831,814768,u:etKi,fr,en,f3996a785b8d9fe04c44850c79a0a337,est/être<vbser><pri><p3><sg>,15,12,3,3
0.0,1362083831,7432722,u:etKi,fr,en,1c477d372803deaaff6d4318c634943c,bien/bien<@common_phrases:ca_va_bien>,7,6,1,0
1.0,1362083831,6398863,u:etKi,fr,en,55c1bfe7f851306403842dc412893ace,animal/animal<n><m><sg>,6,5,1,1
1.0,1362083831,6909898,u:etKi,fr,en,2d0937077480a627a3973de2a1e4015a,vin/vin<n><m><sg>,8,7,1,1
1.0,1362083831,6399116,u:etKi,fr,en,bcf9480ad551253c8f836017c9de8bd1,avons/avoir<vblex><pri><p1><pl>,5,5,1,1
1.0,1362083831,8206316,u:etKi,fr,en,294c3d3483a5ecb9dcd61f9c26100d87,bois/boire<vblex><pri><p1><sg>,5,5,1,1
1.0,1362083831,6398863,u:etKi,fr,en,6debf33c91876b19aa26095423ad0e3e,suis/être<vbser><pri><p1><sg>,12,12,1,1
1.0,1362083831,814768,u:etKi,fr,en,8e6df998cc5c26b86482a3040a5805e2,c'/ce<prn><tn><nt><sg>,12,10,1,1
1.0,1362083831,814768,u:etKi,fr,en,dc230cd7596e16ff8bbfbbd9eb36582a,tu/tu<prn><tn><p2><mf><sg>,8,8,1,1
1.0,1362083831,814768,u:etKi,fr,en,8243ebb6f04f8293b3c63cf666b5eacc,le/le<det><def><m><sg>,15,13,1,1
1.0,1362083831,814768,u:etKi,fr,en,62a090db014ab03963712da6c4a76f13,rouge/rouge<adj><mf><sg>,7,5,1,1
1.0,1362083831,814768,u:etKi,fr,en,be70637289b60b17de3b22270462e5bf,un/un<det><ind><m><sg>,26,24,1,1
1.0,1362083831,814768,u:etKi,fr,en,65675f993b9cdc38918837f561a70625,l'/le<det><def><mf><sg>,10,8,2,2
1.0,1362083831,8206316,u:etKi,fr,en,f3c7297e32f4bf16d315ea5982e950c2,noir/noir<adj><m><sg>,2,2,1,1
1.0,1362083831,7947271,u:etKi,fr,en,5594b03119f7beb09faeab02bda34d19,elle/il<prn><tn><p3><f><sg>,7,4,2,2
1.0,1362083831,814768,u:etKi,fr,en,8f1dc808b41b08007d5e66978fd78a4d,mange/manger<vblex><pri><p3><sg>,15,12,2,2
1.0,1362083831,814768,u:etKi,fr,en,6d6841b5a0ea88d87c2a7b6eee95ab48,et/et<cnjcoo>,12,10,1,1
1.0,1362083831,8035379,u:etKi,fr,en,5c2c879342c029c7be610695abb15bd5,lit/lire<vblex><pri><p3><sg>,4,2,1,1
1.0,1362083831,6909898,u:etKi,fr,en,28bf9a71ef6ce4721e906f594b7a5b80,fille/fille<n><f><sg>,6,5,1,1
1.0,1362083831,6909898,u:etKi,fr,en,cf8e43e702a64ce89e4cc4e3ee7e08cd,noire/noir<adj><f><sg>,4,3,1,1
1.0,1362083831,6399116,u:etKi,fr,en,14bcb8f93e4a16b09fcc2a4f90072b22,cheval/cheval<n><m><sg>,4,4,1,1
1.0,1362083831,7947271,u:etKi,fr,en,9eaf763f2e18226379e5dbfac1c50376,vous/vous<prn><pro><p2><mf><pl>,1,1,1,1
1.0,1362083831,7128821,u:etKi,fr,en,a9d9e40ec966f6bf6a78080d8d1947ac,lait/lait<n><m><sg>,5,5,1,1
1.0,1362083831,814768,u:etKi,fr,en,e3bebde2e7cee0fa6157219f3536d80f,femme/femme<n><f><sg>,8,7,2,2
0.0,1362083831,6909898,u:etKi,fr,en,b1e18ed8c315790bee5862b9cd0ba83d,ça/ça<prn><tn><nt>,2,2,1,0
1.0,1362083831,8037017,u:etKi,fr,en,26f6b357718b150404303812a222e348,robe/robe<n><f><sg>,1,1,1,1
1.0,1362083831,814768,u:etKi,fr,en,03a546003e03b545a6d419b6620b3749,la/le<det><def><f><sg>,9,8,1,1
1.0,1362083831,814768,u:etKi,fr,en,8bd6d060bb604e17c936418f835d87c8,mon/mon<det><pos><m><sg>,9,6,1,1
0.0,1362083831,6909898,u:etKi,fr,en,cc86e49e66863d159c228a7216fc5c1b,va/aller<vblex><pri><p3><sg>,1,1,1,0
1.0,1362083831,814768,u:etKi,fr,en,808d0c8ede6981e3d9a7a87153601e38,une/un<det><ind><f><sg>,19,19,3,3
1.0,1362083831,814768,u:etKi,fr,en,2099dab843c707202dd04b1eb3348126,a/avoir<vblex><pri><p3><sg>,8,7,3,3
1.0,1362083831,1813203,u:etKi,fr,en,61a7dbfa4d7f9539fca3b141feb55957,baguette/baguette<n><f><sg>,2,2,1,1
1.0,1362083831,6909898,u:etKi,fr,en,b8177f85ffb5356bd51d6ebaacd146e4,pomme/pomme<n><f><sg>,7,6,1,1
1.0,1362083831,6909898,u:etKi,fr,en,7a271d40b9230ab5e12de433c00506fa,je/je<prn><tn><p1><mf><sg>,8,8,4,4
1.0,1362083831,6909898,u:etKi,fr,en,653d29704b56b4a27be6b89f0a64453e,homme/homme<n><m><sg>,5,5,2,2
1.0,1362083831,814768,u:etKi,fr,en,2f29469078d47c4e0852500bf7037f0d,du/de<pr>,15,12,1,1
1.0,1362083831,814768,u:etKi,fr,en,0e69015102143c4cf0f98a23ddf01d6a,aime/aimer<vblex><pri><p1><sg>,4,3,1,1
1.0,1362083831,6398863,u:etKi,fr,en,da769be948d17ea4bef65e1c6c4b8ae8,ours/ours<n><m><sp>,6,6,1,1
1.0,1362083831,6399116,u:etKi,fr,en,b1a71481e27138dc37501f2cbde775fc,es/être<vbser><pri><p2><sg>,4,4,1,1
1.0,1362083831,7186708,u:etKi,fr,en,bc77537cb121e6e22bd91949fbecc4c4,eau/eau<n><f><sg>,7,6,1,1
1.0,1362083832,739,u:hFW-,es,en,bc9376056d038e72ef858e721fffbf4b,nadamos/nadar<vblex><pri><p1><pl>,6,5,1,1
1.0,1362083832,88366,u:hFW-,es,en,7a0f93452d348dfa7d8020e24a41d1ad,esponja/esponja<n><f><sg>,8,8,1,1
1.0,1362083832,374,u:hFW-,es,en,930ddde2032f793642573f03dc198c9c,mi/mío<det><pos><mf><sg>,19,18,1,1
1.0,1362083832,739,u:hFW-,es,en,4bdb859f599fa07dd5eecdab0acc2d34,a/a<pr>,19,17,1,1
1.0,1362083832,374,u:hFW-,es,en,883996f36cc186da5983b13384230a9f,alberca/alberca<n><f><sg>,8,8,1,1
1.0,1362083832,374,u:hFW-,es,en,9674c213bae02e21fa3ddc00a615df8c,cama/cama<n><f><sg>,13,11,1,1
1.0,1362083832,739,u:hFW-,es,en,e65d48bba2ed7105d16e9e8bc8d55405,hermana/hermano<n><f><sg>,9,8,1,1
1.0,1362083832,374,u:hFW-,es,en,95a546f2a7191f600c9205146d2c3c73,sofá/sofá<n><m><sg>,8,6,1,1
1.0,1362083832,258193,u:hFW-,es,en,2a5f9687f146bdb703ab03f7bedf2d3c,arroz/arroz<n><m><sg>,18,18,1,1
1.0,1362083832,739,u:hFW-,es,en,e06829dfa5ec1b50f20eb8917f4578ee,voy/ir<vblex><pri><p1><sg>,9,8,1,1
0.0,1362083832,374,u:hFW-,es,en,b22f1af398ec03fa2b19a7c7fb277a74,televisión/televisión<n><f><sg>,9,7,1,0
1.0,1362083832,89677,u:hFW-,es,en,a85c448993ea6281294aa2c761b198b7,silla/silla<n><f><sg>,6,6,1,1
1.0,1362083832,374,u:hFW-,es,en,e3d78f9721ae4195ab8ba6281f0316c9,escritorio/escritorio<n><m><sg>,8,8,1,1
1.0,1362083832,739,u:hFW-,es,en,eff14ccc2979d8fbd8308ef24983af33,ventana/ventana<n><f><sg>,6,6,1,1
1.0,1362083832,92256,u:hFW-,es,en,54ed4cf41cbbae2ce97ddda174b5be84,es/ser<vbser><pri><p3><sg>,31,30,2,2
1.0,1362083832,92256,u:hFW-,es,en,ad97654e4893d82730ee38fa10d1068a,sin/sin<pr>,7,7,1,1
1.0,1362083832,739,u:hFW-,es,en,4a053e65555d1325c3ff3e618239606e,y/y<cnjcoo>,13,13,1,1
1.0,1362083832,374,u:hFW-,es,en,175b9734d160e51bca3576d2866d6887,espejo/espejo<n><m><sg>,10,9,1,1
1.0,1362083832,739,u:hFW-,es,en,25a5cb63448fad016a8eb4e3578ec3d4,pollo/pollo<n><m><sg>,12,12,1,1
1.0,1362083832,739,u:hFW-,es,en,99cd0848be9239250ffd99e11add7338,de/de<pr>,25,20,1,1
1.0,1362083832,374,u:hFW-,es,en,34d84bb1d90ac3d5e834c5aaaf61d3a3,horno/horno<n><m><sg>,9,9,1,1
1.0,1362083832,1806963,u:hFW-,es,en,c5a5d664ac5b4440b3da8613095dd840,un/uno<det><ind><m><sg>,8,8,1,1
1.0,1362083832,374,u:hFW-,es,en,f0dfe0a3acd6a6a42701c33e93ba29d9,agua/agua<n><f><sg>,27,25,1,1
1.0,1362083832,374,u:hFW-,es,en,7c428c5a2e91c43a7cba5d11fb7d7c87,techo/techo<n><m><sg>,9,6,1,1
1.0,1362083832,374,u:hFW-,es,en,4d77de913dc3d65f1c9fac9d1c349684,en/en<pr>,15,15,2,2
1.0,1362083832,374,u:hFW-,es,en,7a4e0c5345547c6e790a33b66ed3b820,<*sf>/taza<n><f><*numb>,8,8,1,1
1.0,1362083832,739,u:hFW-,es,en,11468e8b738f6799396f5c389f3b587a,<*sf>/vaso<n><m><*numb>,8,7,1,1
1.0,1362083832,374,u:hFW-,es,en,08e1e8f80227e568fa1de0f4618c7ea1,<*sf>/pared<n><f><*numb>,8,7,1,1
1.0,1362083832,374,u:hFW-,es,en,3f386c2be1db9e4802888e396fd471e9,<*sf>/cocina<n><f><*numb>,11,11,1,1
1.0,1362083832,374,u:hFW-,es,en,79fbfd84953c70f664cfe7adac5f7801,<*sf>/cuchara<n><f><*numb>,7,6,1,1
1.0,1362083832,374,u:hFW-,es,en,88b83603f8245577a390a7cb07cf6f37,<*sf>/plato<n><m><*numb>,8,8,2,2
1.0,1362083834,77504,u:g4Sp,en,it,678bfa5d0ccd050c12395a792abaff12,i/prpers<prn><subj><p1><mf><sg>,64,62,1,1
1.0,1362083834,78034,u:g4Sp,en,it,7db6cb705cd5fecf3fa67ee708c8854b,between/between<pr>,19,17,1,1
1.0,1362083834,77504,u:g4Sp,en,it,0b92ea6f088f642e9aaa8c2acc7d7b0a,boy/boy<n><sg>,86,81,2,2
1.0,1362083834,77504,u:g4Sp,en,it,c52ab45d4e22ee7580041911159e3c0c,water/water<n><sg>,120,113,1,1
1.0,1362083834,77504,u:g4Sp,en,it,8b6401409f89715543edb1e0c707c162,sandwiches/sandwich<n><pl>,22,17,1,1
1.0,1362083834,77504,u:g4Sp,en,it,aa94db3b587c7027e8505c25f6fc8ed9,apple/apple<n><sg>,147,136,2,2
1.0,1362083834,77504,u:g4Sp,en,it,b974624f112084b39586380fe4aaf32a,man/man<n><sg>,113,109,2,2
1.0,1362083834,77504,u:g4Sp,en,it,c3c416ec9a16d9ec6f7b96236c5b49e2,dog/dog<n><sg>,30,28,1,1
1.0,1362083834,78409,u:g4Sp,en,it,b968b069e4e2c04848e9f8924e34c031,we/prpers<prn><subj><p1><mf><pl>,88,83,1,1
1.0,1362083834,78034,u:g4Sp,en,it,64fb4435d0bd27297be2771ef6f09865,you/prpers<prn><obj><p2><mf><sp>,35,32,1,1
1.0,1362083834,78409,u:g4Sp,en,it,65e5296142d056fd1403e95fb027f107,fruit/fruit<n><sg>,9,8,1,1
1.0,1362083834,78034,u:g4Sp,en,it,e5a11511dda58f5feb9e25bbf8aa3aca,horse/horse<n><sg>,15,14,1,1
1.0,1362083834,78409,u:g4Sp,en,it,efc2c65bd3a2ab7e0e2d4db65e290699,read/read<vblex><pres>,72,61,1,1
1.0,1362083834,77504,u:g4Sp,en,it,a617ed646a251e339738ce62b84e61ce,are/be<vbser><pres>,71,64,1,1
1.0,1362083834,78409,u:g4Sp,en,it,5e56b2dcc7cdc8f6cd58854622b45643,her/her<det><pos><sp>,42,36,1,1
1.0,1362083834,77504,u:g4Sp,en,it,dbfcff53f62c7064cd3af7e2838936f1,book/book<n><sg>,80,75,1,1
1.0,1362083834,78034,u:g4Sp,en,it,2b97dce464f0a69324ffd2955a7eff1f,our/our<det><pos><sp>,57,48,1,1
1.0,1362083834,77504,u:g4Sp,en,it,a826c47947d68549fa81e19cafa57ba0,eat/eat<vblex><pres>,154,134,2,2
1.0,1362083834,77504,u:g4Sp,en,it,5e29d77697d23070a1fb92eb6c90e9b6,bread/bread<n><sg>,101,96,2,2
1.0,1362083834,78034,u:g4Sp,en,it,d7d669520d89eac36cf587ccae7681a8,want/want<vblex><pres>,8,8,1,1
1.0,1362083834,77504,u:g4Sp,en,it,cdfecc9247566d40bb964a218c54c783,drink/drink<vblex><pres>,151,145,2,2
1.0,1362083834,77504,u:g4Sp,en,it,97e922f780d628eac638bea7a02bf496,is/be<vbser><pri><p3><sg>,248,230,2,2
1.0,1362083834,77504,u:g4Sp,en,it,55f383178cf0fdc463ef1ebf91bd288d,milk/milk<n><sg>,79,73,1,1
1.0,1362083834,77504,u:g4Sp,en,it,7b5af39f73b05b5646396d85314a436e,write/write<vblex><pres>,47,41,1,1
1.0,1362083834,78034,u:g4Sp,en,it,8c8952fbf398f996438f9fd5a27f9d38,red/red<adj>,19,19,1,1
1.0,1362083834,77504,u:g4Sp,en,it,bd51ddeb540514b183c538b3a79cb7a4,hat/hat<n><sg>,36,32,1,1
1.0,1362083834,77504,u:g4Sp,en,it,01669d9689c5cf2ec04c58a893f02ab6,drinks/drink<vblex><pri><p3><sg>,124,113,2,2
1.0,1362083834,857124,u:g4Sp,en,it,81d3f527c32966c66d91396f06430cf8,elephant/elephant<n><sg>,3,3,1,1
1.0,1362083834,78034,u:g4Sp,en,it,ab5609e6c607e5642664fed06ffa0713,plate/plate<n><sg>,12,11,1,1
1.0,1362083834,78409,u:g4Sp,en,it,099dfb07f4ace185b82838c1fb5781ff,sugar/sugar<n><sg>,16,15,1,1
1.0,1362083834,78034,u:g4Sp,en,it,e1edf7bdcb3008f65fdf18db27d3dd7d,me/prpers<prn><obj><p1><mf><sg>,50,46,2,2
1.0,1362083834,78409,u:g4Sp,en,it,e16c578226476ae646530b6356f9b0ad,newspaper/newspaper<n><sg>,60,56,1,1
1.0,1362083834,78034,u:g4Sp,en,it,4daf95de94354cb42e50957b96a745d8,of/of<pr>,19,18,1,1
1.0,1362083834,78034,u:g4Sp,en,it,b314eb04f77f9a6f277a4f6546d51287,rice/rice<n><sg>,34,28,1,1
1.0,1362083834,77504,u:g4Sp,en,it,d08cf940a72a6e1df3a6ae6bbd9f100f,you/prpers<prn><subj><p2><mf><sp>,79,73,1,1
1.0,1362083834,78034,u:g4Sp,en,it,e5f2357532c98ffe4d56cd17b08fbb02,like/like<vblex><pres>,28,26,1,1
1.0,1362083834,77504,u:g4Sp,en,it,109cddf825db4d8e0d00d19b2c3cb1b3,black/black<adj>,30,27,1,1
1.0,1362083834,77504,u:g4Sp,en,it,0d9244f805fd55af1281a1bcb1a2cba6,and/and<cnjcoo>,197,175,1,1
1.0,1362083834,77504,u:g4Sp,en,it,928787744a962cd4ec55c1b22cedc913,eats/eat<vblex><pri><p3><sg>,170,152,3,3
1.0,1362083834,77504,u:g4Sp,en,it,547bb1812414cec172b0afef5ca93fce,girl/girl<n><sg>,95,90,2,2
1.0,1362083834,77504,u:g4Sp,en,it,375662ec82debfdebd8215b147848cc7,woman/woman<n><sg>,108,98,1,1
1.0,1362083834,77504,u:g4Sp,en,it,a6f949fa049279ad56980bfe6cf500f4,where/where<adv><itg>,42,39,1,1
1.0,1362083834,77504,u:g4Sp,en,it,b493941dee612f9cb734318c210ab257,shirt/shirt<n><sg>,38,38,1,1
1.0,1362083834,77504,u:g4Sp,en,it,142ad0f32d08728de0f9955df5b83f32,an/a<det><ind><sg>,155,143,1,1
1.0,1362083834,78409,u:g4Sp,en,it,460df3319771193f63a3f4bb5a5eeef6,them/prpers<prn><obj><p3><mf><pl>,42,37,1,1
1.0,1362083834,77504,u:g4Sp,en,it,af7deb709ced392081c14270864e43dc,hears/hear<vblex><pri><p3><sg>,18,17,1,1
1.0,1362083834,77504,u:g4Sp,en,it,165dc4d4b42c9d825cb913541fdd09a7,juice/juice<n><sg>,9,9,1,1
1.0,1362083834,78034,u:g4Sp,en,it,dffd11bf98be1b8f39a5f2ae5e8a9568,pants/pants<n><pl>,18,18,1,1
1.0,1362083834,78034,u:g4Sp,en,it,b573a2ebb834b1346202143003738756,girls/girl<n><pl>,46,37,1,1
1.0,1362083834,77504,u:g4Sp,en,it,827a8ecb89f9b59ac5c29b620a5d3ed6,a/a<det><ind><sg>,262,238,3,3
1.0,1362083834,78409,u:g4Sp,en,it,c7cdabd85f63506807f8d856897a2089,it/prpers<prn><subj><p3><nt><sg>,81,74,1,1
1.0,1362083834,77504,u:g4Sp,en,it,ca886bc339ea78c58abea6250665ad49,orange/orange<n><sg>,27,25,1,1
1.0,1362083831,8369,u:iK7n,es,en,41ba24ffb11fd09f5fc715d39cc6c1ea,qué/qué<prn><itg><m><sg>,6,5,6,6
0.5,1362083831,8369,u:iK7n,es,en,59d202d136b23e429499a13e70067cc0,cómo/cómo<adv><itg>,3,3,2,1
1.0,1362083831,8369,u:iK7n,es,en,9cbe4ff448a888bb327e212e6bb89b72,dónde/dónde<adv><itg>,3,3,2,2
1.0,1362083831,8369,u:iK7n,es,en,769a9f0df193b5733be268d5dc9b9153,quién/quién<prn><itg><mf><sg>,3,2,3,3
0.6,1362083831,8369,u:iK7n,es,en,a936fbe1906b2ac5e5286b4fbe9bfd8b,quiénes/quién<prn><itg><mf><pl>,5,5,5,3
1.0,1362083832,276805,u:ieTK,es,en,065d3cd6bc42c437f89877740698c750,bebes/beber<vblex><pri><p2><sg>,21,20,3,3
1.0,1362083832,236,u:ieTK,es,en,4f1c591ed0a7054921897dd7f1767acd,blancos/blanco<adj><m><pl>,7,7,1,1
1.0,1362083832,276686,u:ieTK,es,en,b1b2b2203009f082a1cf172e42fa65a3,el/el<det><def><m><sg>,22,18,1,1
1.0,1362083832,131,u:ieTK,es,en,38b770e66595fea718366523b4f7db3f,libro/libro<n><m><sg>,34,29,4,4
1.0,1362083832,276941,u:ieTK,es,en,7d22860d8b51d67c932fe10dfce59dc2,tomate/tomate<n><m><sg>,9,9,2,2
1.0,1362083832,390,u:ieTK,es,en,41ba24ffb11fd09f5fc715d39cc6c1ea,qué/qué<prn><itg><m><sg>,35,34,1,1
1.0,1362083832,390,u:ieTK,es,en,e0c59af9edfe94325252afb2525b4c93,beben/beber<vblex><pri><p3><pl>,52,46,1,1
1.0,1362083832,276941,u:ieTK,es,en,08bb4120ecb09c3cc4a544af3f119f6d,pasta/pasta<n><f><sg>,10,10,1,1
1.0,1362083832,273273,u:ieTK,es,en,08dfcd4e6c86bb047be6dc84e77ed664,niña/niño<n><f><sg>,30,29,1,1
1.0,1362083832,276805,u:ieTK,es,en,66017329a8be498caedf5d4e36606225,escribimos/escribir<vblex><pri><p1><pl>,10,10,4,4
1.0,1362083832,273273,u:ieTK,es,en,cea25080ac57e5c12f7e0676f70a54df,escribe/escribir<vblex><pri><p3><sg>,21,18,1,1
1.0,1362083832,174197,u:ieTK,es,en,575d2821d7c3fa6d410c0eb2ea878f28,leche/leche<n><f><sg>,49,46,2,2
0.5,1362083832,276686,u:ieTK,es,en,389d16a7713404bf18de999b57a54eae,pan/pan<n><m><sg>,26,22,2,1
1.0,1362083832,276805,u:ieTK,es,en,751870fa2768a6ee46e433d2b2852ce8,perros/perro<n><m><pl>,14,14,2,2
1.0,1362083832,276686,u:ieTK,es,en,82405a988fe6d883b8df7297873c5e5a,tú/prpers<prn><tn><p2><mf><sg>,22,20,2,2
1.0,1362083832,276686,u:ieTK,es,en,605a1c36da2cf22706eaad95b0b7eeee,niño/niño<n><m><sg>,30,26,1,1
1.0,1362083832,236,u:ieTK,es,en,e8578c557b3989f9efbc424f9430091d,come/comer<vblex><pri><p3><sg>,70,65,1,1
1.0,1362083832,276805,u:ieTK,es,en,ddba444a359006164704196b39c87a1b,carta/carta<n><f><sg>,17,15,1,1
1.0,1362083832,236,u:ieTK,es,en,fda174b61b0ed5e2eaa6deceae37f56b,son/ser<vbser><pri><p3><pl>,44,43,1,1
1.0,1362083832,236,u:ieTK,es,en,cb9b44daeb2fd896731bcdef127db8c3,nuestros/nuestro<det><pos><m><pl>,9,8,1,1
1.0,1362083832,276805,u:ieTK,es,en,59802924354797797d645bb352dd916b,cerveza/cerveza<n><f><sg>,16,12,3,3
1.0,1362083832,276941,u:ieTK,es,en,2183326772866ddd4f488440d562991b,sopa/sopa<n><f><sg>,12,11,2,2
0.0,1362083832,273693,u:ieTK,es,en,593cf703acd34bfc58184c2a96ff5e2a,como/comer<vblex><pri><p1><sg>,26,24,1,0
1.0,1362083833,7515767,u:cW_l,en,es,e12e176302bb7055e90f0b421e1e5f92,thank/thank<vblex><pres>,1,1,4,4
0.0,1362083827,1968622,u:gyqm,it,en,ae7f22f9abe8035306c42fcb30b7d9c6,mangi/mangiare<vblex><pri><p2><sg>,15,15,1,0
1.0,1362083827,84746,u:gyqm,it,en,40d1096d64a68e4beec38ac4d46aab94,chi/chi<prn><itg><mf><sp>,6,6,1,1
1.0,1362083827,446,u:gyqm,it,en,ed79cf80a8e1a0c0e07a80e2f8317655,cos'/cosa<prn><itg><mf><sg>,5,5,1,1
1.0,1362083827,86630,u:gyqm,it,en,2b25b926eb863c71385096c8746ae350,quale/quale<prn><itg><mf><sg>,7,6,1,1
1.0,1362083827,86630,u:gyqm,it,en,86e28a7144af4148dfad78bb36d0900a,dove/dove<adv><itg>,6,6,1,1
1.0,1362083827,84746,u:gyqm,it,en,6b89c2fcf75dcfadbd02db708b6246b6,quanti/quanti<prn><itg><m><pl>,6,5,1,1
